Plot_ID,AOS_year,AOS_pest,AOS_severity,Burn_status,dNBR_count,dNBR_mean,dNBR_median,dNBR_min,dNBR_max,dNBR_range,Fire_ID,Fire_Name,CBI_A,CBI_B,CBI_C,CBC_D,CBI_US,CBI_OS,CBI_TOT,Elevation,Aspect,Slope_%,UTM_E,UTM_N,UTM_Zone,Sam_SPEC_CD_1,Sam_SPEC_PCT_1,Sam_SPEC_CD_2,Sam_SPEC_PCT_2,Sam_SPEC_CD_3,Sam_SPEC_PCT_3,satellite,PLI_PC,SX_PC,BL_PC,FDI_PC,SB_PC,SE_PC,AT_PC,ACT_PC,conifer_PC,broadleaf_PC,CBI_dNBR_VRI_March2021_csv_new_test,CBI_dNBR_VRI_March2021_csv_AOS_YEAR,CBI_dNBR_VRI_March2021_csv_AOS_FHF,CBI_dNBR_VRI_March2021_csv_AOS_SEV,BUFF_DIST,FEATURE_ID,MAP_ID,POLYGON_ID,OPENING_IND,POLYGON_AREA,SURFACE_EXPRESSION,MODIFYING_PROCESS,SITE_POSITION_MESO,SOIL_NUTRIENT_REGIME,BCLCS_LEVEL_2,BCLCS_LEVEL_3,BCLCS_LEVEL_4,BCLCS_LEVEL_5,REFERENCE_YEAR,ATTRIBUTION_BASE_DATE,PROJECTED_DATE,SHRUB_HEIGHT,SHRUB_CROWN_CLOSURE,SHRUB_COVER_PATTERN,HERB_COVER_TYPE,HERB_COVER_PATTERN,HERB_COVER_PCT,BRYOID_COVER_PCT,NON_VEG_COVER_PATTERN_1,NON_VEG_COVER_PCT_1,NON_VEG_COVER_TYPE_1,NON_VEG_COVER_PATTERN_2,NON_VEG_COVER_PCT_2,NON_VEG_COVER_TYPE_2,NON_VEG_COVER_PATTERN_3,NON_VEG_COVER_PCT_3,NON_VEG_COVER_TYPE_3,NON_VEG_COVER_SUM,LAND_COVER_CLASS_CD_1,EST_COVERAGE_PCT_1,SOIL_MOISTURE_REGIME_1,LAND_COVER_CLASS_CD_2,EST_COVERAGE_PCT_2,SOIL_MOISTURE_REGIME_2,LAND_COVER_CLASS_CD_3,EST_COVERAGE_PCT_3,SOIL_MOISTURE_REGIME_3,ORG_UNIT_CODE,BEC_ZONE_CODE,BEC_SUBZONE,BEC_VARIANT,BEC_PHASE,EARLIEST_NONLOGGING_DIST_TYPE,EARLIEST_NONLOGGING_DIST_DATE,STAND_PERCENTAGE_DEAD,FREE_TO_GROW_IND,HARVEST_DATE,QUAD_DIAM_125,EST_SITE_INDEX_SPECIES_CD,EST_SITE_INDEX,CROWN_CLOSURE,CROWN_CLOSURE_CLASS_CD,SITE_INDEX,BASAL_AREA,VRI_LIVE_STEMS_PER_HA,VRI_DEAD_STEMS_PER_HA,TREE_COVER_PATTERN,VERTICAL_COMPLEXITY,SPECIES_CD_1,SPECIES_PCT_1,SPECIES_CD_2,SPECIES_PCT_2,SPECIES_CD_3,SPECIES_PCT_3,SPECIES_CD_4,SPECIES_PCT_4,SPECIES_CD_5,SPECIES_PCT_5,SPECIES_CD_6,SPECIES_PCT_6,PROJ_AGE_1,PROJ_AGE_CLASS_CD_1,PROJ_AGE_2,PROJ_AGE_CLASS_CD_2,PROJ_HEIGHT_1,PROJ_HEIGHT_CLASS_CD_1,PROJ_HEIGHT_2,PROJ_HEIGHT_CLASS_CD_2,LIVE_VOL_PER_HA_SPP1_125,LIVE_VOL_PER_HA_SPP2_125,LIVE_VOL_PER_HA_SPP3_125,LIVE_VOL_PER_HA_SPP4_125,LIVE_STAND_VOLUME_125,DEAD_STAND_VOLUME_125,WHOLE_STEM_BIOMASS_PER_HA,BRANCH_BIOMASS_PER_HA,FOLIAGE_BIOMASS_PER_HA,BARK_BIOMASS_PER_HA
BS138,2006,IBM,L,Unburned,6,0.050246676,0.054749608,0.009987295,0.096382797,0.086395502,R21721,Nadina,0,0,0,0,0,0,0,976.494202,48,2,640217,5982157,9,SX,95,ACT,5, ,0,Sentinel 2,0,95,0,0,0,0,0,5,95,5,100,2006,IBM,L,30,13766228,9.30E+98,52836298,N,14.9,N,N,F,D,T,U,TC,SP,2013,2015-01-05,2016-01-01,2.5,50,8,HE,3,15,,2,4,RI,,,,,,,4,TC,100,5,,,,,,,DND,SBS,mc,2,,,,,N,,40.66,,,25,2,12.9,29.87446,225,30,8,4,SX,95,ACT,5,,,,,,,,,203,8,153,8,31.2,4,33.2,4,233.525,9.387,,,242.912,,111.911,22.526,11.065,12.628
BS139,2006,IBM,M,Medium,7,0.452328397,0.423196316,0.321277857,0.627785742,0.306507885,R21721,Nadina,2.2,2,2.5,0,2.23,0,1.61,818.273682,180,8,635972,5978644,9,SX,71,PLI,29, ,0,Sentinel 2,29,71,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,13766018,9.30E+98,25654119,N,20.2,N,N,M,C,T,U,TC,SP,2013,2015-01-08,2016-01-01,0.3,15,3,HE,8,65,,2,3,ES,,,,,,,3,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,2009-01-01,,SX,19,11,1,19,0,1600,2,9,1,SX,71,PLI,29,,,,,,,,,4,1,4,1,0.2,1,0.5,1,,,,,,,,,,
BS140,2006,IBM,M,High,8,0.805159867,0.812484086,0.724274516,0.865329027,0.141054511,R21721,Nadina,2.5,2.38,2.75,0,2.54,0,1.83,869.760437,184,5,643053,5983573,9,SX,40.09999847,PLI,39.90000153,BL,20,Sentinel 2,40,40,20,0,0,0,0,0,100,0,100,2006,IBM,M,30,13766364,9.30E+98,65187312,N,102.4,N,N,M,C,T,U,TC,SP,2013,2015-01-03,2016-01-01,0.4,15,3,HE,8,60,,2,5,RZ,,,,,,,5,TC,100,4,,,,,,,DND,SBS,mc,2,,,,,N,2003-01-01,,PLI,18,11,1,17.4,0,1956,2,9,2,SX,40.0999985,PLI,39.9000015,BL,20,,,,,,,5,1,5,1,0.3,1,0.8,1,,,,,,,,,,
BS141,2006,IBM,M,High,7,0.898483736,0.924765527,0.833606422,0.937757075,0.104150653,R21721,Nadina,2.8,2.75,2.88,2.8,2.81,2.8,2.81,933.946289,300,8,648894,5983782,9,SX,75,PLI,25, ,0,Sentinel 2,25,75,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,10862475,9.30E+99,98736656,N,25.7,N,N,M,C,T,U,TC,OP,2013,2015-02-27,2016-01-01,1,10,8,HE,3,10,5,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,mc,2,,IBM,2003-01-01,,N,,50.996,,,45,4,9.7,34.955414,301,20,9,3,SX,50,BL,40,PLI,10,,,,,,,203,8,163,8,27.2,3,20.3,3,129.653,76.664,26.535,,232.852,,111.028,22.632,16.163,13.129
BS141,2006,IBM,M,High,7,0.898483736,0.924765527,0.833606422,0.937757075,0.104150653,R21721,Nadina,2.8,2.75,2.88,2.8,2.81,2.8,2.81,933.946289,300,8,648894,5983782,9,SX,75,PLI,25, ,0,Sentinel 2,25,75,0,0,0,0,0,0,100,0,100,2006,IBM,M,30,10862681,9.30E+99,2356959,N,6.4,N,N,M,C,T,U,TC,OP,2013,2015-02-27,2016-01-01,1,20,8,HE,3,10,5,,,,,,,,,,0,TC,100,3,,,,,,,DND,SBS,mc,2,,IBM,2007-01-01,29,N,,40.269,,,30,3,9.5,24.906561,247,150,8,4,SX,75,PLI,25,,,,,,,,,153,8,93,5,22.3,3,15.3,2,102.605,29.623,,,132.228,66.493,61.429,10.815,6.332,6.613
BS142,2001,IBM,M,High,8,0.617953204,0.650975466,0.355503142,0.752478838,0.396975696,R21721,Nadina,2.6,2.75,2.63,0,2.65,0,1.92,965.959839,flat,0,649431,5983647,9,SX,60,PLI,40, ,0,Sentinel 2,40,60,0,0,0,0,0,0,100,0,100,2001,IBM,M,30,10862933,9.30E+99,7576796,N,12.6,U,N,M,C,T,U,TC,SP,2012,2015-02-14,2016-01-01,0.5,50,8,HE,8,25,,2,2,RZ,,,,,,,2,TC,100,3,,,,,,,DND,SBS,mc,2,,,,,N,2006-01-01,,SX,19,11,1,19,0,1667,0,8,1,SX,60,PLI,40,,,,,,,,,5,1,5,1,0.2,1,0.8,1,,,,,,,,,,
BS143,2007,IBM,L,High,7,0.844025203,0.908455074,0.544772625,0.976488411,0.431715786,R21721,Nadina,2.6,2.63,2.75,2.1,2.65,2.1,2.5,961.919678,215,2,657169,5981802,9,PLI,75,BL,20,SX,5,Sentinel 2,75,5,20,0,0,0,0,0,100,0,100,2007,IBM,L,30,13368061,9.30E+99,50985597,N,23.2,N,N,M,C,T,U,TC,OP,2010,2015-02-16,2016-01-01,1.5,15,3,HE,3,10,5,2,2,RZ,,,,,,,2,TC,100,4,,,,,,,DND,SBS,dk,,,,,,Y,1979-01-01,16.881,PLI,20,45,4,18.6,22.59218,1575,0,8,1,PLI,75,BL,20,SX,5,,,,,,,36,2,37,2,13.2,2,10.7,2,55.908,5.773,2.494,,64.175,,45.537,6.149,5.382,4.812
BS144,2006,IBM,M,High,6,0.737683386,0.74450174,0.657142699,0.814179301,0.157036602,R21721,Nadina,2.7,2.75,2.88,2.2,2.77,2.2,2.61,903.630859,180,1,659878,5982460,9,SX,95,BL,5, ,0,Sentinel 2,0,95,5,0,0,0,0,0,100,0,100,2006,IBM,M,30,13368974,9.30E+100,63575838,N,4.8,N,N,M,C,T,U,TC,SP,2012,2015-11-25,2016-01-01,0.6,45,8,HF,3,15,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,dk,,,IBM,2012-01-01,52,N,,24.845,,,20,2,10.3,14.90899,341,350,8,3,SX,95,BL,5,,,,,,,,,151,8,134,7,23.4,3,21.5,3,81.195,4.834,,,86.029,118.942,39.314,7.915,4.409,4.407
BS145,2006,IBM,M,Medium,7,0.696143406,0.693329453,0.628632247,0.751057148,0.122424901,R21721,Nadina,2.9,2.75,2.88,2.4,2.85,2.4,2.72,912.802917,not recorded,not recorded,660425,5982299,9,SX,63,BL,35,PLI,2,Sentinel 2,2,63,35,0,0,0,0,0,100,0,100,2006,IBM,M,30,13935069,9.30E+100,69125718,Y,2.1,,,,,N,U,SL,SP,2015,2015-05-26,2016-01-01,,,,,,,,,,,,,,,,,0,,,,,,,,,,DND,SBS,dk,,,,,,N,2015-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BS145,2006,IBM,M,Medium,7,0.696143406,0.693329453,0.628632247,0.751057148,0.122424901,R21721,Nadina,2.9,2.75,2.88,2.4,2.85,2.4,2.72,912.802917,not recorded,not recorded,660425,5982299,9,SX,63,BL,35,PLI,2,Sentinel 2,2,63,35,0,0,0,0,0,100,0,100,2006,IBM,M,30,13935067,9.30E+100,69955650,N,2.7,P,N,F,B,N,W,SL,DE,2012,2016-01-26,2016-01-01,0.6,75,8,,,,,,,,,,,,,,0,SL,100,7,,,,,,,DND,SBS,dk,,,,,,N,,20.652,,,8,1,6.4,1.99942,75,0,3,3,SX,100,,,,,,,,,,,194,8,,,20.4,3,,,10.757,,,,10.757,,5.338,1.059,0.559,0.59
BS145,2006,IBM,M,Medium,7,0.696143406,0.693329453,0.628632247,0.751057148,0.122424901,R21721,Nadina,2.9,2.75,2.88,2.4,2.85,2.4,2.72,912.802917,not recorded,not recorded,660425,5982299,9,SX,63,BL,35,PLI,2,Sentinel 2,2,63,35,0,0,0,0,0,100,0,100,2006,IBM,M,30,13935068,9.30E+100,68865621,N,18.5,N,N,M,C,T,U,TC,SP,2012,2015-11-25,2016-01-01,0.6,45,8,HE,3,10,,,,,,,,,,,0,TC,100,4,,,,,,,DND,SBS,dk,,,IBM,2012-01-01,46,N,,32.045,,,20,2,8.9,14.92387,414,375,8,5,SX,63,BL,35,PLI,2,,,,,,,154,8,79,4,21.4,3,13.8,2,47.016,13.497,2.006,,62.519,81,30.317,6.332,4.18,3.561
BS146,2006,IBM,M,High,7,0.737597159,0.754088163,0.669228137,0.77874583,0.109517694,R21721,Nadina,2.3,2.5,2.5,2,2.42,2,2.31,938.975525,254,25,644644,5988578,9,SX,70,BL,20,PLI,5,Sentinel 2,0,5,0,0,0,0,95,0,5,95,100,2006,IBM,M,30,10812542,093L007,79609726,N,54.5,N,N,M,C,T,U,TC,OP,2013,2015-02-10,2016-01-01,3,30,8,HE,3,5,5,2,2,RZ,,,,,,,2,TC,100,4,,,,,,,DND,SBS,mc,2,,IBM,2001-01-01,,N,,38.03,,,35,3,12,29.941101,349,100,8,3,SX,70,BL,20,PLI,5,AT,5,,,,,203,8,153,8,30.2,4,22.3,3,186.705,39.425,13.416,6.251,245.797,,115.966,23.159,14.025,14.007
BS146,2006,IBM,M,High,7,0.737597159,0.754088163,0.669228137,0.77874583,0.109517694,R21721,Nadina,2.3,2.5,2.5,2,2.42,2,2.31,938.975525,254,25,644644,5988578,9,SX,70,BL,20,PLI,5,Sentinel 2,0,5,0,0,0,0,95,0,5,95,100,2006,IBM,M,30,10812024,093L007,79049938,N,9,N,N,M,C,N,U,HE,DE,2013,2015-02-10,2016-01-01,0.5,20,3,HE,8,70,,3,1,BR,,,,,,,1,HE,100,3,,,,,,,DND,SBS,mc,2,,IBM,2013-01-01,95,N,,24.416,,,2,0,12.8,1.0378,25,600,3,3,BL,80,SX,20,,,,,,,,,83,5,93,5,16.6,2,20.6,3,3.288,1.238,,,4.526,121.062,2.147,0.506,0.423,0.281
BS146,2006,IBM,M,High,7,0.737597159,0.754088163,0.669228137,0.77874583,0.109517694,R21721,Nadina,2.3,2.5,2.5,2,2.42,2,2.31,938.975525,254,25,644644,5988578,9,SX,70,BL,20,PLI,5,Sentinel 2,0,5,0,0,0,0,95,0,5,95,100,2006,IBM,M,30,10811582,093L007,77769897,N,7.3,N,N,M,C,T,U,TB,SP,2013,2015-02-10,2016-01-01,1,10,3,HE,8,70,,,,,,,,,,,0,TB,80,3,HE,20,3,,,,DND,SBS,mc,2,,,,,N,,20.778,,,10,1,16.2,3.71199,118,20,8,2,AT,95,SX,5,,,,,,,,,78,4,73,4,20.4,3,19.8,3,16.063,1.211,,,17.274,,13.34,2.301,0.506,2.865
BS147,2006,IBM,M,High,7,0.920738757,0.918465734,0.861516416,0.976297855,0.114781439,R21721,Nadina,2.2,2.38,2.88,1.8,2.46,1.8,2.28,898.9375,148,30,644472,5986356,9,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,M,30,10837760,093L007,79378741,N,61.3,N,N,M,C,N,U,SL,OP,2013,2015-01-30,2016-01-01,0.4,40,8,HE,8,40,,,,,,,,,,,0,SL,100,3,,,,,,,DND,SBS,mc,2,,IBM,2013-01-01,67,N,,26.295,,,4,0,11.4,1.04601,20,75,3,3,AT,90,SX,10,,,,,,,,,93,5,93,5,16.3,2,14.5,2,2.996,0.442,,,3.438,11.174,2.54,0.441,0.103,0.535
BS148,2006,IBM,M,High,7,0.814036361,0.803851664,0.750950098,0.886634111,0.135684013,R21721,Nadina,2.25,2,1.75,1.9,2,1.9,1.97,898.321655,229,not recorded,643772,5985755,9,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,M,30,13765985,9.30E+98,74747922,N,13.3,N,N,M,C,N,U,SL,OP,2013,2015-01-03,2016-01-01,0.4,40,8,HE,8,40,,,,,,,,,,,0,SL,100,3,,,,,,,DND,SBS,mc,2,,,,,N,,26.402,,,4,0,11.4,1.41409,27,75,3,3,AT,90,SX,10,,,,,,,,,93,5,93,5,16.3,2,14.5,2,4.381,0.624,,,5.005,,3.687,0.639,0.149,0.778
BS148,2006,IBM,M,High,7,0.814036361,0.803851664,0.750950098,0.886634111,0.135684013,R21721,Nadina,2.25,2,1.75,1.9,2,1.9,1.97,898.321655,229,not recorded,643772,5985755,9,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,M,30,10837062,093L006,74548291,N,9.7,N,N,M,C,N,U,SL,OP,2013,2015-01-18,2016-01-01,0.4,40,8,HE,8,40,,,,,,,,,,,0,SL,100,3,,,,,,,DND,SBS,mc,2,,IBM,2013-01-01,67,N,,26.295,,,4,0,11.4,1.04601,20,75,3,3,AT,90,SX,10,,,,,,,,,93,5,93,5,16.3,2,14.5,2,2.996,0.442,,,3.438,10.459,2.54,0.441,0.103,0.535
BS149,2006,IBM,L,High,7,0.608649075,0.626196504,0.43006444,0.732295632,0.302231193,R21721,Nadina,2.2,1.75,1.38,2,1.81,2,1.86,887.246155,180,9,637342,5983430,9,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,L,30,13766105,9.30E+98,35016925,N,24,N,N,M,C,T,U,TB,SP,2013,2015-01-01,2016-01-01,0.4,40,8,HE,8,30,,2,4,RZ,,,,,,,4,TB,100,3,,,,,,,DND,SBS,mc,2,,,,,N,,25.885,,,15,1,11.9,10.19372,197,5,3,3,AT,90,SX,10,,,,,,,,,133,7,133,7,20.2,3,18.3,2,31.145,5.8,,,36.945,,32.089,5.569,1.305,6.755
BS149,2006,IBM,L,High,7,0.608649075,0.626196504,0.43006444,0.732295632,0.302231193,R21721,Nadina,2.2,1.75,1.38,2,1.81,2,1.86,887.246155,180,9,637342,5983430,9,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,L,30,13766308,9.30E+98,34867079,N,82.1,N,N,M,C,T,U,TC,SP,2013,2015-01-01,2016-01-01,1,45,8,HE,3,15,,2,5,RZ,,,,,,,5,TC,100,4,,,,,,,DND,SBS,mc,2,,IBM,2007-01-01,78,N,,29.353,,,15,1,15.1,9.988501,150,400,8,3,PLI,50.0999985,SX,49.9000015,,,,,,,,,203,8,203,8,25.1,3,27.2,3,40.366,39.469,,,79.835,274.358,39.224,5.877,3.966,4.093
BS150,2006,IBM,L,Medium,5,0.563830304,0.579078078,0.504181266,0.620053411,0.115872145,R21721,Nadina,1.4,1.38,1.13,1.1,1.31,1.1,1.25,907.521729,219,5,637602,5983461,9,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,L,30,13766105,9.30E+98,35016925,N,24,N,N,M,C,T,U,TB,SP,2013,2015-01-01,2016-01-01,0.4,40,8,HE,8,30,,2,4,RZ,,,,,,,4,TB,100,3,,,,,,,DND,SBS,mc,2,,,,,N,,25.885,,,15,1,11.9,10.19372,197,5,3,3,AT,90,SX,10,,,,,,,,,133,7,133,7,20.2,3,18.3,2,31.145,5.8,,,36.945,,32.089,5.569,1.305,6.755
BS150,2006,IBM,L,Medium,5,0.563830304,0.579078078,0.504181266,0.620053411,0.115872145,R21721,Nadina,1.4,1.38,1.13,1.1,1.31,1.1,1.25,907.521729,219,5,637602,5983461,9,AT,90,SX,10, ,0,Sentinel 2,0,10,0,0,0,0,90,0,10,90,100,2006,IBM,L,30,13766308,9.30E+98,34867079,N,82.1,N,N,M,C,T,U,TC,SP,2013,2015-01-01,2016-01-01,1,45,8,HE,3,15,,2,5,RZ,,,,,,,5,TC,100,4,,,,,,,DND,SBS,mc,2,,IBM,2007-01-01,78,N,,29.353,,,15,1,15.1,9.988501,150,400,8,3,PLI,50.0999985,SX,49.9000015,,,,,,,,,203,8,203,8,25.1,3,27.2,3,40.366,39.469,,,79.835,274.358,39.224,5.877,3.966,4.093
Bs151,2008,IBM,T,High,9,0.658199254,0.648037672,0.487738281,0.786331296,0.298593014,R21721,Nadina,2,2.38,1.88,2.3,2.08,2.3,2.14,755.506104,0,2,654131,5987148,9,AT,75,SX,20,ACT,5,Sentinel 2,0,20,0,0,0,0,75,5,20,80,100,2008,IBM,T,30,10811855,093L007,35978751,N,31.1,P,B,F,D,T,U,TB,SP,2013,2015-02-13,2016-01-01,3,20,6,HE,8,45,5,2,5,RI,3,5,RS,,,,10,TB,100,6,,,,,,,DND,SBS,dk,,,IBM,2013-01-01,50,N,,21.932,,,10,1,16.5,5.13103,144,200,3,3,AT,75,SX,20,ACT,5,,,,,,,83,5,83,5,21.4,3,19.7,3,16.441,5.828,1.007,,23.276,24.457,16.603,2.975,0.761,3.282
BS152,2008,IBM,T,High,7,0.608811766,0.724223256,0.304994106,0.820103526,0.51510942,R21721,Nadina,2.7,2.63,2.63,1.9,2.65,1.9,2.44,758.874512,flat,0,654186,5987278,9,AT,75,SX,20,ACT,5,Sentinel 2,0,20,0,0,0,0,75,5,20,80,100,2008,IBM,T,30,10811855,093L007,35978751,N,31.1,P,B,F,D,T,U,TB,SP,2013,2015-02-13,2016-01-01,3,20,6,HE,8,45,5,2,5,RI,3,5,RS,,,,10,TB,100,6,,,,,,,DND,SBS,dk,,,IBM,2013-01-01,50,N,,21.932,,,10,1,16.5,5.13103,144,200,3,3,AT,75,SX,20,ACT,5,,,,,,,83,5,83,5,21.4,3,19.7,3,16.441,5.828,1.007,,23.276,24.457,16.603,2.975,0.761,3.282
BS153,2006,IBM,M,High,7,0.651926254,0.660960436,0.453530431,0.791309416,0.337778986,R21721,Nadina,2.25,1.63,1.88,1.9,1.92,1.9,1.91,756.317871,flat,0,654224,5987371,9,AT,75,SX,20,ACT,5,Sentinel 2,0,20,0,0,0,0,75,5,20,80,100,2006,IBM,M,30,10811855,093L007,35978751,N,31.1,P,B,F,D,T,U,TB,SP,2013,2015-02-13,2016-01-01,3,20,6,HE,8,45,5,2,5,RI,3,5,RS,,,,10,TB,100,6,,,,,,,DND,SBS,dk,,,IBM,2013-01-01,50,N,,21.932,,,10,1,16.5,5.13103,144,200,3,3,AT,75,SX,20,ACT,5,,,,,,,83,5,83,5,21.4,3,19.7,3,16.441,5.828,1.007,,23.276,24.457,16.603,2.975,0.761,3.282
BS153,2006,IBM,M,High,7,0.651926254,0.660960436,0.453530431,0.791309416,0.337778986,R21721,Nadina,2.25,1.63,1.88,1.9,1.92,1.9,1.91,756.317871,flat,0,654224,5987371,9,AT,75,SX,20,ACT,5,Sentinel 2,0,20,0,0,0,0,75,5,20,80,100,2006,IBM,M,30,10812147,093L007,33388781,N,5.9,P,U,F,D,N,U,SL,OP,2013,2015-02-15,2016-01-01,1.8,35,8,HE,3,35,,2,25,RZ,2,1,RI,,,,26,SL,75,5,RZ,25,1,,,,DND,SBS,dk,,,,,,N,,,AT,22,2,0,22,0,30,1,1,2,AT,100,,,,,,,,,,,13,1,,,6.7,1,,,,,,,,,,,,
